iter	MAE
374	62.85703416
375	62.85304806
376	62.84911857
377	62.84615118
378	62.84135725
379	62.83746106
380	62.83445162
381	62.83124069
382	62.82848047
383	62.82466399
384	62.81988008
385	62.81727406
386	62.81365057
387	62.81147512
388	62.80813988
389	62.80589996
390	62.80239893
391	62.79935572
392	62.79730868
393	62.79415506
394	62.7908259
395	62.78818823
396	62.78535085
397	62.7834958
398	62.78144756
399	62.77883417
400	62.77549373
401	62.77202093
402	62.76901582
403	62.76654029
404	62.76449742
405	62.76259342
406	62.75923995
407	62.7562974
408	62.75279762
409	62.75002936
410	62.74762182
411	62.74504169
412	62.74248844
413	62.73996022
414	62.73797974
415	62.73494022
416	62.73323027
417	62.73184127
418	62.73020162
419	62.72771674
420	62.72605191
421	62.72334158
422	62.72111813
423	62.71946224
424	62.7162702
425	62.71430716
426	62.71100239
427	62.70849717
428	62.70683783
429	62.70456614
430	62.70269407
431	62.70102101
432	62.69907685
433	62.69550567
434	62.69337891
435	62.69151218
436	62.68861462
437	62.68595216
438	62.68329796
439	62.68030411
440	62.67933832
441	62.67814364
442	62.67633334
443	62.67384452
444	62.67238176
445	62.66974061
446	62.66796384
447	62.66628034
448	62.66375308
449	62.66165813
450	62.65928656
451	62.65768165
452	62.65573123
453	62.65367301
454	62.65077193
455	62.64823177
456	62.64610847
457	62.64385469
458	62.64272511
459	62.63996684
460	62.6372119
461	62.63518051
462	62.63288474
463	62.6307811
464	62.63031408
465	62.62738997
466	62.62625654
467	62.62338267
468	62.62191897
469	62.61978316
470	62.61769463
471	62.61607415
472	62.61522274
473	62.61375222
474	62.61276394
475	62.61166757
476	62.60898566
477	62.60789971
478	62.60608773
479	62.60408106
480	62.60123694
481	62.59961391
482	62.59823071
483	62.59669203
484	62.59401128
485	62.59284042
486	62.59085964
487	62.58928599
488	62.58792302
489	62.58614253
490	62.58457492
491	62.58346893
492	62.58240876
493	62.58171701
494	62.57988617
495	62.57832485
496	62.57724585
497	62.57537704
498	62.57440955
499	62.57277882
500	62.57127569
501	62.57061024
502	62.56910836
503	62.56815702
504	62.56644895
505	62.5649622
506	62.56316391
507	62.56181076
508	62.56034869
509	62.55901594
510	62.5583115
511	62.55768994
512	62.55670228
513	62.55564551
514	62.55442403
515	62.55218782
516	62.55070475
517	62.54919189
518	62.54809527
519	62.54694694
520	62.54610918
521	62.54480025
522	62.54369843
523	62.54150599
524	62.54016727
525	62.53803309
526	62.5372961
527	62.53611491
528	62.53365185
529	62.53283457
530	62.53149796
531	62.53087225
532	62.52954648
533	62.5289492
534	62.52807537
535	62.52764616
536	62.52676603
537	62.52585678
538	62.52372722
539	62.52274158
540	62.52182662
541	62.52078869
542	62.51954841
543	62.51809673
544	62.51737195
545	62.51668734
546	62.51533989
547	62.51460059
548	62.51263237
549	62.51153184
550	62.50975148
551	62.50816294
552	62.50753641
553	62.50636146
554	62.50566803
555	62.50472169
556	62.50337871
557	62.50328557
558	62.5021546
559	62.50108283
560	62.49954697
561	62.49879724
562	62.49779573
563	62.49707605
564	62.49597607
565	62.49535547
566	62.49441189
567	62.49317159
568	62.49148963
569	62.49044816
570	62.49002506
571	62.48935918
572	62.48859307
573	62.4875085
574	62.48618419
575	62.48501011
576	62.4834345
577	62.48321406
578	62.48248894
579	62.48119697
580	62.48038739
581	62.47941317
582	62.47816758
583	62.47628733
584	62.47451861
585	62.47379963
586	62.47304015
587	62.47214161
588	62.47132663
589	62.47018641
590	62.46932005
591	62.46902783
592	62.46819504
593	62.46675804
594	62.46636418
595	62.46443854
596	62.46242975
597	62.46093096
598	62.45926114
599	62.45815477
600	62.45712468
601	62.45577448
602	62.45379599
603	62.45337683
604	62.45272337
605	62.45193285
606	62.45170307
607	62.45129094
608	62.45122202
609	62.4496795
610	62.44824554
611	62.44781669
612	62.4469875
613	62.4461502
614	62.44535782
615	62.44463416
616	62.44405295
617	62.44291151
618	62.44240478
619	62.44186054
620	62.44126148
621	62.44073933
622	62.43998059
623	62.43845773
624	62.4381346
625	62.43737796
626	62.43544781
627	62.43461543
628	62.43337741
629	62.4328217
630	62.43214036
631	62.43143186
632	62.43109618
633	62.42991958
634	62.4295293
635	62.42910672
636	62.42856381
637	62.42805102
638	62.427432
639	62.42634392
640	62.42577471
641	62.42505242
642	62.42420367
643	62.4238271
644	62.42275933
645	62.42137712
646	62.42085817
647	62.42032985
648	62.41924783
649	62.41838769
650	62.41772551
651	62.41753238
652	62.41635379
653	62.41579298
654	62.41486397
655	62.4141372
656	62.41353367
657	62.41274517
658	62.41229397
659	62.41173296
660	62.4112807
661	62.41060624
662	62.41020859
663	62.40858928
664	62.40808884
665	62.40743077
666	62.40677668
667	62.40602577
668	62.40572268
669	62.40525305
670	62.40397322
671	62.40275579
672	62.40168447
673	62.40121274
674	62.40071535
675	62.4002365
676	62.39992564
677	62.39955811
678	62.39900015
679	62.39808342
680	62.39805034
681	62.39724221
682	62.39673187
683	62.39563759
684	62.39530187
685	62.39497931
686	62.39463824
687	62.3938564
688	62.39312659
689	62.39218963
690	62.3915094
691	62.39044715
692	62.38974663
693	62.38952692
694	62.38881265
695	62.38850867
696	62.3879658
697	62.38702106
698	62.38624617
699	62.38555394
700	62.38487223
701	62.38416622
702	62.38394709
703	62.38347496
704	62.38289559
705	62.38214932
706	62.38152904
707	62.38105302
708	62.38057363
709	62.37989418
710	62.3796478
711	62.37920565
712	62.37896743
713	62.37810627
714	62.37798602
715	62.3774809
716	62.37711121
717	62.37654982
718	62.3750767
719	62.37500897
720	62.37422952
721	62.37322921
722	62.37262664
723	62.3724069
724	62.37153467
725	62.37086679
726	62.36985913
727	62.3695462
728	62.36908964
729	62.36869112
730	62.36826755
731	62.36818028
732	62.36630028
733	62.36623999
734	62.36518346
735	62.36486287
736	62.36425899
737	62.36382655
738	62.36346221
739	62.36308141
740	62.36213792
741	62.36093581
742	62.36045768
743	62.35925388
744	62.3580109
745	62.35682312
746	62.35586602
747	62.35448318
748	62.35340108
749	62.35271396
750	62.35229178
751	62.35158026
752	62.35113048
753	62.34993047
754	62.34964366
755	62.34954159
756	62.34864534
757	62.34749929
758	62.34720432
759	62.34626437
760	62.3454075
761	62.34479495
762	62.34425673
763	62.3432526
764	62.34275651
765	62.34233261
766	62.34185876
767	62.34170183
768	62.34100362
769	62.34081127
770	62.34010102
771	62.33968058
772	62.33908963
773	62.33849166
774	62.33785449
775	62.33730038
776	62.33666638
777	62.33634358
778	62.33584249
779	62.33514803
780	62.33466551
781	62.33421619
782	62.33374515
783	62.33352757
784	62.33270777
785	62.33246289
786	62.3320379
787	62.3313674
788	62.33091185
789	62.33014006
790	62.32942384
791	62.32889055
792	62.32873098
793	62.32856204
794	62.32840511
795	62.32699864
796	62.32629202
797	62.32521259
798	62.32457844
799	62.32377685
800	62.3233236
801	62.32242139
802	62.32115384
803	62.32030916
804	62.31947137
805	62.3189851
806	62.3185507
807	62.31852695
808	62.31719572
809	62.31681078
810	62.31659955
811	62.31594314
812	62.31508763
813	62.31472495
814	62.3144155
815	62.31392312
816	62.31367792
817	62.31344684
818	62.31334974
819	62.31232799
820	62.31177158
821	62.31152713
822	62.31108995
823	62.31085586
824	62.31064995
825	62.31004049
826	62.30975329
827	62.30873804
828	62.30815852
829	62.30758763
830	62.30688043
831	62.30575781
832	62.30550518
833	62.30522373
834	62.30457258
835	62.30393332
836	62.30373003
837	62.30361188
838	62.30288448
839	62.30195165
840	62.30159335
841	62.30091706
842	62.29989596
843	62.29980531
844	62.29933402
845	62.29879643
846	62.29786716
847	62.29719744
848	62.29635306
849	62.29588384
850	62.29569245
851	62.29530745
852	62.29473527
853	62.29462124
854	62.29394942
855	62.29357976
856	62.29304398
857	62.29281654
858	62.29217466
859	62.29148429
860	62.29096806
861	62.29054682
862	62.29020778
863	62.28971867
864	62.28933303
865	62.28897671
866	62.28872293
867	62.28862284
868	62.28801054
869	62.28785805
870	62.28749392
871	62.28710798
872	62.28663835
873	62.28658953
874	62.28650578
875	62.28577089
876	62.2853841
877	62.28477347
878	62.28426437
879	62.28365879
880	62.28330224
881	62.28285697
882	62.28209317
883	62.28196756
884	62.28185384
885	62.28120491
886	62.28078051
887	62.28051682
888	62.28006933
889	62.28003808
890	62.27941158
891	62.2789782
892	62.27803297
893	62.27783213
894	62.27717343
895	62.27654484
896	62.27599121
897	62.2755262
898	62.27520379
899	62.27519617
900	62.27457468
901	62.27445529
902	62.27374136
903	62.27318314
904	62.2719296
905	62.27165051
906	62.27135294
907	62.27113781
908	62.27055728
909	62.26992178
910	62.26938839
911	62.26869038
912	62.26806034
913	62.26775099
914	62.26703323
915	62.26651835
916	62.26610395
917	62.26536862
918	62.26426531
919	62.26380016
920	62.26324438
921	62.26283794
922	62.26218818
923	62.26143251
924	62.26107726
925	62.2604464
926	62.26020068
927	62.25970428
928	62.25937654
929	62.25929078
930	62.25882581
931	62.25851058
932	62.25848828
933	62.25809401
934	62.25792176
935	62.25688322
936	62.25558245
937	62.25530226
938	62.25489646
939	62.25475488
940	62.25430651
941	62.25384693
942	62.25370205
943	62.25285329
944	62.25262246
945	62.25220461
946	62.25150582
947	62.25112902
948	62.25100077
949	62.2504985
950	62.24996463
951	62.24906351
952	62.24887962
953	62.24801132
954	62.24764533
955	62.24718021
956	62.24660833
957	62.24634612
958	62.24566603
959	62.24530131
960	62.24423855
961	62.24361457
962	62.2433053
963	62.24321285
964	62.24286768
965	62.24270408
966	62.24266173
967	62.24245685
968	62.24224145
969	62.24203537
970	62.24141892
971	62.24124515
972	62.24075597
973	62.23999775
974	62.23895077
975	62.23878492
976	62.23850269
977	62.23813454
978	62.23803417
979	62.23718229
980	62.23684716
981	62.2366686
982	62.23602922
983	62.23566966
984	62.23557603
985	62.23534351
986	62.23488393
987	62.23438027
988	62.23351958
989	62.23280712
990	62.23254719
991	62.23218607
992	62.23147124
993	62.23123597
994	62.23111807
995	62.23101013
996	62.23090648
997	62.23059364
998	62.2304606
999	62.23033928
1000	62.23023549
1001	62.22987989
1002	62.2293647
1003	62.22870734
1004	62.2283309
1005	62.2278048
1006	62.22741886
1007	62.22705797
1008	62.22666233
1009	62.22627578
1010	62.22607813
1011	62.22578266
1012	62.22554443
1013	62.22552416
1014	62.22526801
1015	62.22514253
1016	62.22499188
1017	62.22477353
1018	62.22472597
1019	62.22442314
1020	62.22408283
1021	62.22333938
1022	62.22298301
1023	62.22265586
1024	62.22244709
1025	62.22203575
1026	62.22199468
1027	62.22181765
1028	62.22150752
1029	62.2211913
1030	62.22068078
1031	62.22029962
1032	62.22002204
1033	62.21931993
1034	62.21917285
1035	62.21878878
1036	62.21837647
1037	62.21795131
1038	62.21712662
1039	62.21684776
1040	62.2161989
1041	62.2156592
1042	62.21537167
1043	62.21512469
1044	62.21469567
1045	62.21407876
1046	62.21365022
1047	62.21346978
1048	62.21315577
1049	62.21282238
1050	62.21244297
1051	62.21228276
1052	62.21207326
1053	62.21187623
1054	62.21151045
1055	62.21105399
1056	62.21085545
1057	62.21042534
1058	62.20993292
1059	62.20921889
1060	62.2087991
1061	62.20838424
1062	62.20779277
1063	62.20721411
1064	62.20683677
1065	62.2065151
1066	62.20616068
1067	62.20576851
1068	62.20502983
1069	62.20479991
1070	62.20440814
1071	62.20413616
1072	62.20379084
1073	62.20352517
1074	62.20337252
1075	62.20279066
1076	62.20274304
1077	62.20255437
1078	62.20217824
1079	62.2016583
1080	62.20144201
1081	62.20058988
1082	62.20051962
1083	62.20003475
1084	62.19989137
1085	62.19970669
1086	62.19943259
1087	62.19844852
1088	62.19810174
1089	62.1973833
1090	62.19708995
1091	62.19682382
1092	62.19625908
1093	62.1960523
1094	62.19549895
1095	62.19493092
1096	62.19482505
1097	62.19437893
1098	62.19410426
1099	62.19343166
1100	62.19326622
1101	62.19267031
1102	62.1920945
1103	62.19154969
1104	62.19119645
1105	62.19089636
1106	62.19076687
1107	62.19065371
1108	62.19021705
1109	62.18961797
1110	62.18940083
1111	62.18892512
1112	62.18886779
1113	62.18881302
1114	62.18845273
1115	62.18748479
1116	62.18726118
1117	62.18694755
1118	62.18647394
1119	62.18611907
1120	62.18567962
1121	62.18522833
1122	62.18493851
1123	62.18445309
1124	62.18417082
1125	62.18399098
1126	62.18354697
1127	62.18337704
1128	62.18318083
1129	62.18272512
1130	62.18237594
1131	62.18235698
1132	62.18219196
1133	62.18209227
1134	62.18186425
1135	62.1816713
1136	62.18097019
1137	62.18044643
1138	62.18016829
1139	62.18009169
1140	62.17940553
1141	62.17931158
1142	62.1790142
1143	62.17874494
1144	62.17863035
1145	62.17854003
1146	62.17843683
1147	62.17829426
1148	62.17818596
1149	62.17751095
1150	62.17693561
1151	62.17641755
1152	62.17623189
1153	62.17613571
1154	62.17581889
1155	62.17554564
1156	62.17526313
1157	62.1748148
1158	62.17472899
1159	62.17433106
1160	62.17376974
1161	62.1736461
1162	62.17349466
1163	62.17340295
1164	62.1733367
1165	62.17296912
1166	62.17273647
1167	62.17240459
1168	62.17198452
1169	62.17135715
1170	62.17120455
1171	62.17074783
1172	62.17024621
1173	62.17003753
1174	62.16944079
1175	62.16909761
1176	62.16902075
1177	62.16883845
1178	62.16850257
1179	62.16831142
1180	62.16792706
1181	62.16753852
1182	62.1671081
1183	62.16676944
1184	62.16663083
1185	62.16652438
1186	62.16627705
1187	62.16566149
1188	62.16550877
1189	62.16512342
1190	62.16464511
1191	62.16392964
1192	62.16359033
1193	62.16321401
1194	62.16302998
1195	62.16287625
1196	62.16264464
1197	62.1623301
1198	62.1621826
1199	62.16193615
1200	62.16158757
1201	62.16134079
1202	62.16120923
1203	62.16104812
1204	62.16072792
1205	62.1606318
1206	62.16056279
1207	62.15946186
1208	62.15899205
1209	62.15825817
1210	62.15796217
1211	62.15748767
1212	62.15701207
1213	62.15671604
1214	62.15626607
1215	62.1561839
1216	62.15594514
1217	62.15538112
1218	62.15516779
1219	62.15469309
1220	62.15455935
1221	62.15442487
1222	62.15367239
1223	62.15353241
1224	62.15323798
1225	62.15317212
1226	62.15284105
1227	62.15259744
1228	62.15255614
1229	62.15225625
1230	62.15202942
1231	62.15130598
1232	62.15113762
1233	62.15085786
1234	62.15059962
1235	62.14987928
1236	62.14957243
1237	62.14937389
1238	62.14918507
1239	62.14878539
1240	62.14852842
1241	62.14824448
1242	62.14820049
1243	62.14745653
1244	62.14655063
1245	62.14644712
1246	62.14591661
1247	62.14583757
1248	62.14567079
1249	62.14481609
1250	62.14449611
1251	62.1442592
1252	62.14343272
1253	62.14282248
1254	62.14265261
1255	62.14248081
1256	62.14228228
1257	62.14204464
1258	62.14175674
1259	62.14128466
1260	62.14075796
1261	62.14041787
1262	62.14037157
1263	62.14023442
1264	62.13979684
1265	62.13941708
1266	62.13863629
1267	62.13813747
1268	62.13773655
1269	62.13729091
1270	62.13718062
1271	62.13699485
1272	62.13683254
1273	62.13642982
1274	62.13626745
1275	62.13615123
1276	62.13580226
1277	62.13575413
1278	62.13538291
1279	62.1346357
1280	62.13432936
1281	62.13391339
1282	62.13367558
1283	62.13355644
1284	62.13322966
1285	62.13315293
1286	62.13289087
1287	62.13253564
1288	62.13224721
1289	62.13200252
1290	62.13178607
1291	62.13116711
1292	62.13107817
1293	62.13065635
1294	62.12999647
1295	62.129427
1296	62.12926429
1297	62.12882415
1298	62.12852682
1299	62.12834501
1300	62.12809374
1301	62.12800466
1302	62.12772393
1303	62.1272701
1304	62.12698447
1305	62.12686529
1306	62.12648648
1307	62.12623188
1308	62.12604546
1309	62.1256561
1310	62.12549402
1311	62.12546361
1312	62.12535584
1313	62.12529901
1314	62.12414563
1315	62.12384066
1316	62.12341434
1317	62.12334985
1318	62.12317269
1319	62.1222794
1320	62.1219229
1321	62.12144601
1322	62.12117212
1323	62.12084668
1324	62.12054961
1325	62.12047597
1326	62.12021247
1327	62.11981176
1328	62.11961171
1329	62.11942012
1330	62.11923853
1331	62.11910416
1332	62.11856515
1333	62.1184849
1334	62.1184164
1335	62.1182302
1336	62.1180155
1337	62.11739796
1338	62.11728405
1339	62.11700744
1340	62.11659376
1341	62.11562593
1342	62.11559535
1343	62.11512931
1344	62.11476837
1345	62.11444813
1346	62.11434016
1347	62.1137884
1348	62.11351116
1349	62.11335184
1350	62.11315534
1351	62.11313855
1352	62.11291445
1353	62.11258946
1354	62.11236209
1355	62.11214038
1356	62.11185579
1357	62.11172007
1358	62.11129414
1359	62.1112305
1360	62.11073179
1361	62.11056683
1362	62.1102881
1363	62.10999454
1364	62.10949326
1365	62.10923328
1366	62.10918872
1367	62.10905812
1368	62.10892998
1369	62.10885071
1370	62.1083391
1371	62.10776056
1372	62.10742691
1373	62.10710024
1374	62.10683106
1375	62.10667166
1376	62.10644739
1377	62.10623658
1378	62.10599313
1379	62.10558022
1380	62.10554009
1381	62.10516618
1382	62.10506063
1383	62.10476348
1384	62.10461493
1385	62.10446241
1386	62.10438504
1387	62.10423576
1388	62.10396033
1389	62.10379453
1390	62.10374739
1391	62.10319842
1392	62.10304
1393	62.10279413
1394	62.10261812
1395	62.1015641
1396	62.10136941
1397	62.10123565
1398	62.10112918
1399	62.10072374
1400	62.1004846
1401	62.10045226
1402	62.09963995
1403	62.09950416
1404	62.0992976
1405	62.0988891
1406	62.09872813
1407	62.09855312
1408	62.09830567
1409	62.0982824
1410	62.09815119
1411	62.09802323
1412	62.09738882
1413	62.09691331
1414	62.09616493
1415	62.09574285
1416	62.09566251
1417	62.09556332
1418	62.09537794
1419	62.09497419
1420	62.09475318
1421	62.094473
1422	62.09385904
1423	62.09377029
1424	62.09294937
1425	62.09277114
1426	62.09241984
1427	62.09224562
1428	62.09201592
1429	62.09153744
1430	62.09130755
1431	62.09118217
1432	62.09097152
1433	62.09026898
1434	62.08984932
1435	62.08944438
1436	62.08872532
1437	62.08823028
1438	62.08805227
1439	62.08803678
1440	62.08769964
1441	62.08756552
1442	62.08655605
1443	62.08635479
1444	62.08619299
1445	62.08595379
1446	62.08580296
1447	62.08570466
1448	62.0854284
1449	62.08501061
1450	62.08493127
1451	62.08480854
1452	62.08402243
1453	62.08364807
1454	62.08325921
1455	62.08290738
1456	62.08281731
1457	62.08275303
1458	62.0826811
1459	62.08254314
1460	62.08167004
1461	62.08115937
1462	62.08069932
1463	62.08017329
1464	62.07984991
1465	62.07951928
1466	62.07947017
1467	62.07926349
1468	62.07916531
1469	62.07903105
1470	62.07887768
1471	62.07820972
1472	62.07786319
1473	62.07771169
1474	62.0774939
1475	62.07722417
1476	62.0768309
1477	62.07633309
1478	62.07608338
1479	62.07580582
1480	62.07543825
1481	62.07531883
1482	62.07495811
1483	62.07486019
1484	62.07483245
1485	62.07469842
1486	62.07462838
1487	62.07401609
1488	62.07384976
1489	62.07356927
1490	62.07346259
1491	62.07333271
1492	62.07308639
1493	62.07238769
1494	62.07221066
1495	62.07204283
1496	62.07132681
1497	62.071122
1498	62.07064806
1499	62.07025727
1500	62.07019516
1501	62.07013909
1502	62.06992313
1503	62.06961412
1504	62.06898339
1505	62.06875641
1506	62.06861955
1507	62.06836785
1508	62.06767025
1509	62.06751622
1510	62.06738969
1511	62.06702497
1512	62.06688376
1513	62.06663395
1514	62.06632466
1515	62.06601307
1516	62.06578189
1517	62.06518494
1518	62.06452185
1519	62.06423472
1520	62.06405673
1521	62.06372608
1522	62.0636532
1523	62.06312925
1524	62.06250685
1525	62.06230279
1526	62.06217677
1527	62.06215173
1528	62.06166811
1529	62.06132826
1530	62.06124097
1531	62.06106779
1532	62.06081234
1533	62.0607317
1534	62.06039642
1535	62.06002704
1536	62.05995773
1537	62.0599182
1538	62.05935153
1539	62.05928453
1540	62.05902202
1541	62.05875366
1542	62.05864873
1543	62.05821732
1544	62.05789285
1545	62.05746521
1546	62.05734483
1547	62.05682245
1548	62.05677649
1549	62.05644468
1550	62.05610124
1551	62.05585383
1552	62.05574933
1553	62.05548369
1554	62.05500471
1555	62.05492792
1556	62.05476061
1557	62.05472983
1558	62.05453327
1559	62.05408908
1560	62.05377446
1561	62.05346785
1562	62.05298054
1563	62.05250389
1564	62.05246584
1565	62.05232284
1566	62.05211772
1567	62.05178214
1568	62.05162993
1569	62.05141688
1570	62.05128264
1571	62.05093595
1572	62.05052981
1573	62.05028292
1574	62.05007937
1575	62.04982591
1576	62.04965692
1577	62.04946874
1578	62.04933702
1579	62.04911317
1580	62.04888698
1581	62.04824854
1582	62.0478965
1583	62.04752333
1584	62.04722815
1585	62.04711102
1586	62.04673888
1587	62.04584199
1588	62.04559843
1589	62.04516742
1590	62.04499629
1591	62.04467766
1592	62.04444438
1593	62.04415303
1594	62.04391124
1595	62.04337427
1596	62.04329519
1597	62.04296879
1598	62.04265202
1599	62.04250256
1600	62.04239875
1601	62.04193276
1602	62.0416206
1603	62.04155581
1604	62.04133601
1605	62.04116428
1606	62.04100325
1607	62.04084663
1608	62.04046191
1609	62.04028341
1610	62.04008455
1611	62.03922212
1612	62.03909029
1613	62.03905205
1614	62.03863042
1615	62.038483
1616	62.03827047
1617	62.03752634
1618	62.03720693
1619	62.03683717
1620	62.03654543
1621	62.03626873
1622	62.03599515
1623	62.03580038
1624	62.03552572
1625	62.03516611
1626	62.03496814
1627	62.03459038
1628	62.0345272
1629	62.03433271
1630	62.03415952
1631	62.03351557
1632	62.03331188
1633	62.03321591
1634	62.03254428
1635	62.03217645
1636	62.03191875
1637	62.0312411
1638	62.0310593
1639	62.03077667
1640	62.03041295
1641	62.03036061
1642	62.03008759
1643	62.02997008
1644	62.02965803
1645	62.02900926
1646	62.02879889
1647	62.02858789
1648	62.02850688
1649	62.02841803
1650	62.02835862
1651	62.02812527
1652	62.02803607
1653	62.02779453
1654	62.02771493
1655	62.02718798
1656	62.02684178
1657	62.02674242
1658	62.02665872
1659	62.02640447
1660	62.02617765
1661	62.02607484
1662	62.02564751
1663	62.02556655
1664	62.02548092
